id;client_id;scoring_id
1872;24191;2
1873;25615;3
1874;2221;2
1875;29037;2
1876;27551;3
1877;45309;2
1878;17960;1
1879;31951;3
1880;1493;2
1881;22764;1
1882;18954;2
1883;9992;3
1884;14302;3
1885;30163;2
1886;21243;3
1887;30235;2
1888;12779;1
1889;16534;3
1890;31449;3
1891;45757;2
1892;35859;1
1893;7927;3
1894;39988;3
1895;23527;2
1896;38427;1
1897;8466;2
1898;26227;2
1899;8006;2
1900;18007;2
1901;18759;3
1902;5256;3
1903;37768;2
1904;34215;2
1905;32224;1
1906;44996;3
1907;11084;1
1908;24777;2
1909;39945;2
1910;32175;2
1911;23655;2
1912;44728;2
1913;14075;3
1914;4283;1
1915;16902;3
1916;17758;2
1917;19361;3
1918;25695;3
1919;14458;3
1920;33648;3
1921;33501;1
1922;11915;2
1923;16307;3
1924;1424;3
1925;7557;2
1926;14784;3
1927;18961;2
1928;41914;3
1929;12733;3
1930;20814;2
1931;19809;1
1932;30882;3
1933;35111;2
1934;3900;2
1935;34234;1
1936;7830;3
1937;24423;2
1938;10483;1
1939;4682;1
1940;8483;3
1941;14331;1
1942;17883;2
1943;35520;1
1944;28593;3
1945;50322;1
1946;32172;2
1947;14875;2
1948;26006;2
1949;4635;2
1950;2886;2
1951;13482;3
1952;26780;2
1953;1363;2
1954;20560;2
1955;38351;2
1956;16152;2
1957;46924;3
1958;31242;2
1959;2292;2
1960;46777;1
1961;46563;2
1962;5960;3
1963;45603;2
1964;3928;2
1965;32799;2
1966;47422;3
1967;4141;1
1968;46362;2
1969;18499;3
1970;23681;3
1971;19429;2
1972;15959;3
1973;2111;2
1974;45442;2
1975;31189;3
1976;15301;2
1977;15853;2
1978;30728;3
1979;38510;3
1980;10751;3
1981;48296;2
1982;8414;3
1983;29999;2
1984;8189;1
1985;41053;1
1986;25254;1
1987;34205;3
1988;50454;1
1989;40064;2
1990;41204;2
1991;13068;2
1992;8461;3
1993;29304;3
1994;18584;2
1995;31343;3
1996;26299;2
1997;21605;2
1998;49124;2
1999;26949;2
2000;31844;2
2001;21440;1
2002;4317;2
2003;27941;2
2004;29258;2
2005;45037;1
2006;14715;1
2007;32510;1
2008;45262;1
2009;36083;3
2010;4503;2
2011;7778;2
2012;24964;1
2013;13981;2
2014;17029;2
2015;44809;2
2016;12633;2
2017;1415;2
2018;37358;1
2019;31632;1
2020;45544;2
2021;15737;2
2022;17844;3
2023;25166;1
2024;29998;1
2025;23432;2
2026;16845;2
2027;43349;2
2028;13512;2
2029;24053;2
2030;1886;2
2031;50437;2
2032;46925;3
2033;3424;3
2034;2460;2
2035;16177;2
2036;16103;2
2037;7921;1
2038;35109;2
2039;19063;1
2040;12831;2
2041;23635;3
2042;30497;2
2043;7494;1
2044;21310;3
2045;26595;3
2046;27801;3
2047;40025;2
2048;45720;2
2049;50115;1
2050;14520;2
2051;15168;2
2052;7567;2
2053;42356;3
2054;48633;2
2055;8463;2
2056;1875;3
2057;41024;3
2058;1933;2
2059;17280;2
2060;28350;1
2061;16890;2
2062;25591;2
2063;10595;1
2064;28139;1
2065;29527;2
2066;40707;2
2067;33122;2
2068;46719;2
2069;49551;1
2070;41476;3
2071;26232;2
2072;16101;3
2073;47794;2
2074;47406;3
2075;46354;2
2076;45722;3
2077;24690;2
2078;47867;3
2079;33483;3
2080;29987;3
2081;21284;2
2082;49884;3
2083;2305;2
2084;47869;2
2085;8201;1
2086;50327;3
2087;17588;1
2088;48083;3
2089;17463;2
2090;24171;2
2091;39863;2
2092;32928;1
2093;41260;2
2094;29146;3
2095;18734;2
2096;33164;3
2097;47712;3
2098;35557;3
2099;17640;2
2100;3519;2
2101;17584;2
2102;23078;2
2103;7196;2
2104;48346;2
2105;3716;3
2106;27238;2
2107;21436;1
2108;44155;2
2109;16012;1
2110;30154;3
2111;46251;2
2112;19792;1
2113;32215;3
2114;39366;2
2115;22517;2
2116;42745;2
2117;30833;2
2118;32522;2
2119;18228;3
2120;14305;1
2121;46470;2
2122;35444;2
2123;36392;2
2124;37178;1
2125;17652;1
2126;21275;2
2127;28119;3
2128;5210;1
2129;40826;1
2130;15465;3
2131;13923;1
2132;41500;3
2133;44091;1
2134;13522;2
2135;47957;3
2136;21492;3
2137;39683;3
2138;44013;2
2139;27270;1
2140;42719;2
2141;43386;3
2142;45506;3
2143;39857;1
2144;3434;2
2145;22077;3
2146;19816;2
2147;48169;2
2148;32181;3
2149;50591;2
2150;17269;2
2151;29681;2
2152;38869;2
2153;14563;2
2154;32838;2
2155;23420;2
2156;11650;1
2157;16442;2
2158;49501;2
2159;11618;2
2160;27785;2
2161;33689;2
2162;33068;2
2163;24399;2
2164;4659;2
2165;1774;3
2166;22789;2
2167;2498;3
2168;31468;2
2169;9335;3
2170;35545;3
2171;28629;3
2172;5495;3
2173;32209;2
2174;41909;2
2175;41406;3
2176;1686;2
2177;35187;3
2178;41964;2
2179;43977;1
2180;50433;2
2181;25194;2
2182;40634;2
2183;32298;3
2184;19829;2
2185;48614;2
2186;5199;3
2187;32274;1
2188;18938;1
2189;28214;2
2190;14613;3
2191;23262;2
2192;15347;1
2193;11948;2
2194;38999;3
2195;34442;2
2196;7321;2
2197;37374;2
2198;30771;3
2199;6087;2
2200;17460;2
2201;19003;3
2202;37396;3
2203;16679;2
2204;32755;2
2205;4615;2
2206;47640;3
2207;2422;2
2208;46191;2
2209;40063;3
2210;7876;2
2211;22293;2
2212;5234;2
2213;36971;2
2214;7980;1
2215;25568;3
2216;30404;3
2217;14790;2
2218;24710;2
2219;50722;2
2220;3766;3
2221;19981;3
2222;5828;2
2223;20719;2
2224;41830;2
2225;11871;3
2226;44546;2
2227;43420;3
2228;37239;1
2229;32474;2
2230;26202;2
2231;34662;2
2232;47635;1
2233;13676;3
2234;21682;2
2235;17716;2
2236;44135;2
2237;31409;2
2238;21192;3
2239;29555;3
2240;41262;2
2241;4266;1
2242;24841;2
2243;47909;2
2244;35964;2
2245;13429;3
2246;26590;2
2247;38471;3
2248;33090;2
2249;4484;1
2250;25655;1
2251;39570;2
2252;38235;2
2253;20425;3
2254;5174;1
2255;5086;2
2256;24956;2
2257;11592;2
2258;26063;2
2259;7925;2
2260;2170;2
2261;23499;2
2262;1161;3
2263;19546;2
2264;40027;3
2265;15836;2
2266;19209;2
2267;40730;2
2268;4483;1
2269;25054;2
2270;5754;1
2271;46233;2
2272;50495;2
2273;39731;3
2274;36165;3
2275;27944;2
2276;42654;2
2277;35250;1
2278;14398;2
2279;9258;2
2280;50029;1
2281;37608;2
2282;46746;3
2283;33859;2
2284;27252;2
2285;21848;2
2286;25871;2
2287;42949;1
2288;34599;2
2289;26176;3
2290;34814;2
2291;49655;2
2292;31639;2
2293;23515;2
2294;30486;3
2295;24161;1
2296;26911;3
2297;47207;2
2298;32772;2
2299;42740;2
2300;36258;1
2301;39369;2
2302;29511;2
2303;24253;3
2304;36466;2
2305;15009;3
2306;40273;2
2307;20552;2
2308;27757;3
2309;8778;2
2310;7774;1
2311;43127;2
2312;9900;2
2313;46526;1
2314;43458;3
2315;10653;2
2316;3626;2
2317;49178;1
2318;24454;2
2319;17543;2
2320;25375;2
2321;19897;2
2322;38039;3
2323;4737;2
2324;13611;3
2325;10995;2
2326;50081;3
2327;14909;2
2328;24808;2
2329;40570;2
2330;22389;1
2331;28804;2
2332;18139;3
2333;19025;3
2334;42626;2
2335;7702;1
2336;12525;3
2337;22714;2
2338;26700;2
2339;5169;2
2340;18175;2
2341;33952;2
2342;43652;2
2343;47570;1
2344;40780;3
2345;10407;2
2346;38876;3
2347;4434;1
2348;31042;3
2349;25679;2
2350;24293;2
2351;9557;2
2352;16452;3
2353;36041;2
2354;40327;3
2355;34280;2
2356;24983;3
2357;14429;2
2358;39856;2
2359;3818;3
2360;32280;3
2361;42598;1
2362;27781;1
2363;9230;2
2364;23687;2
2365;21267;2
2366;11805;2
2367;35737;1
2368;44373;3
2369;32318;3
2370;31516;1
2371;42163;3
2372;45075;2
2373;41473;2
2374;10667;3
2375;37703;3
2376;12286;2
2377;34301;1
2378;9331;3
2379;14285;2
2380;25885;2
2381;22606;2
2382;19887;1
2383;34693;3
2384;11288;3
2385;33829;1
2386;39970;2
2387;38778;3
2388;6238;3
2389;20305;3
2390;25903;2
2391;40233;3
2392;2968;2
2393;24336;2
2394;11791;2
2395;5624;1
2396;41096;2
2397;45686;2
2398;19697;3
2399;31666;3
2400;49445;2
2401;11741;3
2402;20960;2
2403;17667;2
2404;41299;2
2405;16524;3
2406;43437;2
2407;48815;2
2408;48963;2
2409;29517;2
2410;11349;2
2411;3865;1
2412;30803;3
2413;23202;2
2414;4925;1
2415;13467;3
2416;32112;3
2417;3257;2
2418;49162;3
2419;24531;2
2420;20588;2
2421;26081;2
2422;40660;1
2423;14190;2
2424;19971;3
2425;27663;2
2426;46190;3
2427;49400;1
2428;49026;2
2429;15393;2
2430;23149;3
2431;41625;2
2432;35796;1
2433;41142;2
2434;21598;2
2435;41669;3
2436;38970;2
2437;14996;2
2438;23507;2
2439;49064;2
2440;43579;2
2441;16880;2
2442;24126;3
2443;34772;2
2444;9444;1
2445;48156;2
2446;35769;3
2447;19581;2
2448;7935;2
2449;34409;1
2450;25044;2
2451;26335;2
2452;47806;3
2453;1714;1
2454;37645;2
2455;2951;2
2456;34174;2
2457;44215;3
2458;38858;3
2459;15067;2
2460;10985;3
2461;6612;2
2462;48643;2
2463;12820;1
2464;43791;2
2465;22324;2
2466;26972;2
2467;47864;2
2468;34037;2
2469;41180;1
2470;10147;2
2471;4409;2
2472;11423;2
2473;17443;2
2474;18505;2
2475;27079;3
2476;24789;2
2477;43509;3
2478;26840;3
2479;18133;2
2480;6391;2
2481;39536;2
2482;45303;2
2483;2738;1
2484;8668;1
2485;27120;1
2486;15150;3
2487;9621;2
2488;1803;2
2489;50878;1
2490;38566;1
2491;35706;3
2492;21812;2
2493;42737;2
2494;44405;3
2495;35174;1
2496;10346;3
2497;7010;2
2498;14886;2
2499;15729;3
2500;3902;2
2501;4288;2
2502;14406;2
2503;31197;3
2504;49427;2
2505;18408;2
2506;6909;2
2507;44207;2
2508;23154;3
2509;22194;2
2510;43578;3
2511;2816;2
2512;32131;3
2513;22772;2
2514;2285;2
2515;44668;3
2516;38242;2
2517;27465;1
2518;47149;3
2519;28650;1
2520;12495;3
2521;35795;3
2522;9780;3
2523;37190;2
2524;47025;2
2525;45245;2
2526;28261;2
2527;9495;2
2528;36985;2
2529;39556;2
2530;23383;2
2531;13214;3
2532;24457;2
2533;38602;2
2534;33691;2
2535;32729;2
2536;34459;2
2537;36742;2
2538;6873;3
2539;16689;3
2540;11768;3
2541;11106;3
2542;2533;2
2543;9455;2
2544;26143;2
2545;27792;3
2546;2725;2
2547;7982;3
2548;24449;2
2549;27730;3
2550;17073;2
2551;47993;1
2552;30362;1
2553;23043;3
2554;14888;3
2555;42708;1
2556;45166;3
2557;29194;3
2558;14629;2
2559;25437;2
2560;12338;1
2561;45221;2
2562;40164;3
2563;14314;3
2564;16018;3
2565;14953;3
2566;3494;2
2567;25415;2
2568;2691;3
2569;30843;3
2570;29633;3
2571;10351;1
2572;23223;3
2573;23807;2
2574;11610;3
2575;4669;3
2576;17846;1
2577;22068;2
2578;49681;2
2579;16846;2
2580;8479;2
2581;39711;3
2582;43718;3
2583;35908;2
2584;12194;2
2585;32100;2
2586;45457;3
2587;45408;2
2588;15524;2
2589;40107;2
2590;41590;2
2591;23828;2
2592;36003;2
2593;16017;2
2594;41195;3
2595;12275;3
2596;42286;2
2597;43115;2
2598;6316;3
2599;28016;3
2600;38293;1
2601;48715;2
2602;30401;2
2603;31127;3
2604;7914;3
2605;32572;2
2606;33803;2
2607;7815;1
2608;36222;2
2609;31160;3
2610;43819;3
2611;42811;2
2612;43392;2
2613;29514;3
2614;22213;2
2615;35108;2
2616;37526;3
2617;11543;2
2618;4293;1
2619;15005;1
2620;2360;2
2621;20868;1
2622;17835;2
2623;32383;2
2624;5822;2
2625;12895;2
2626;13100;3
2627;45411;2
2628;9319;2
2629;17540;1
2630;28732;1
2631;44530;1
2632;21281;1
2633;24387;2
2634;44615;3
2635;24855;2
2636;8010;3
2637;21203;2
2638;10670;1
2639;42260;3
2640;27372;3
2641;14806;3
2642;24066;2
2643;33838;3
2644;15515;2
2645;45963;2
2646;41978;1
2647;37505;3
2648;14978;2
2649;36240;3
2650;44761;1
2651;28190;3
2652;26011;2
2653;42317;1
2654;2531;2
2655;10032;1
2656;44987;2
2657;44690;2
2658;24115;3
2659;22900;3
2660;47050;2
2661;3464;2
2662;9648;3
2663;30243;2
2664;42796;2
2665;14448;3
2666;3231;2
2667;30410;3
2668;26412;2
2669;37021;2
2670;20208;3
2671;44246;2
2672;18879;3
2673;12716;2
2674;43618;3
2675;6441;1
2676;30467;1
2677;41863;2
2678;20958;2
2679;31350;1
2680;36071;3
2681;38883;2
2682;42149;3
2683;45508;2
2684;49537;2
2685;5599;3
2686;48484;1
2687;6170;2
2688;37423;3
2689;26030;2
2690;35590;2
2691;25457;2
2692;3069;3
2693;38494;1
2694;16735;2
2695;25626;2
2696;49819;2
2697;2973;2
2698;28063;3
2699;45131;2
2700;23189;1
2701;8145;3
2702;29592;3
2703;38573;2
2704;7794;2
2705;36405;3
2706;49128;3
2707;50983;3
2708;50061;2
2709;18111;3
2710;30315;1
2711;21183;1
2712;49740;2
2713;2471;2
2714;26567;3
2715;46444;1
2716;1060;2
2717;23927;3
2718;50938;2
2719;8171;1
2720;40513;2
2721;50474;3
2722;35646;2
2723;17417;2
2724;28385;3
2725;11496;2
2726;25764;2
2727;18561;2
2728;17703;1
2729;25152;2
2730;47609;2
2731;48393;2
2732;12049;2
2733;39880;3
2734;5665;2
2735;13280;3
2736;14191;2
2737;34786;2
2738;11856;3
2739;47565;2
2740;20963;3
2741;11897;2
2742;49898;2
2743;30268;2
2744;22983;2
2745;14461;2
2746;3381;3
2747;31846;3
2748;34700;2
2749;33377;1
2750;20150;2
2751;39941;3
2752;32765;3
2753;50930;2
2754;45395;3
2755;6534;2
2756;27969;2
2757;47147;2
2758;1471;3
2759;44674;2
2760;42288;2
2761;42935;1
2762;38515;2
2763;19426;3
2764;34233;2
2765;31853;3
2766;48550;2
2767;5992;2
2768;20888;3
2769;37719;2
2770;22542;2
2771;31253;2
2772;21667;3
2773;50064;2
2774;11928;2
2775;49232;2
2776;5893;2
2777;29315;2
2778;25566;2
2779;46822;2
2780;34740;2
2781;44075;2
2782;11656;2
2783;36927;2
2784;42642;3
2785;42506;3
2786;19630;3
2787;4696;2
2788;9085;1
2789;28329;1
2790;30557;2
2791;26123;1
2792;2188;2
2793;9826;2
2794;14131;2
2795;38735;2
2796;48856;3
2797;45922;2
2798;50916;3
2799;47322;1
2800;28942;1
2801;28202;3
2802;32809;1
2803;43844;2
2804;17418;2
2805;22001;3
2806;49688;2
2807;49398;2
2808;3915;2
2809;42026;3
2810;37475;3
2811;1011;2
2812;7256;2
2813;23117;2
2814;10134;3
2815;49890;2
2816;7988;1
2817;36831;2
2818;47719;2
2819;47144;3
2820;45405;2
2821;18571;2
2822;17492;3
2823;10614;2
2824;42430;2
2825;32349;3
2826;25206;2
2827;6970;2
2828;49369;3
2829;21330;2
2830;39560;3
2831;41685;2
2832;37130;2
2833;38832;2
2834;50365;2
2835;23713;1
2836;18074;2
2837;32626;1
2838;7962;2
2839;30043;2
2840;50398;2
2841;17273;2
2842;47363;2
2843;20292;2
2844;26446;3
2845;24879;3
2846;13748;3
2847;11559;2
2848;10735;2
2849;27816;2
2850;7695;1
2851;21530;2
2852;2397;2
2853;41099;3
2854;21558;3
2855;18943;3
2856;2420;1
2857;17737;3
2858;49882;2
2859;7605;3
2860;36491;2
2861;13851;2
2862;3340;3
2863;47501;2
2864;23128;2
2865;27648;3
2866;49252;1
2867;29632;3
2868;44259;2
2869;48907;2
2870;17393;2
2871;12828;1
2872;11542;1
2873;2561;2
2874;32368;2
2875;7344;1
2876;16790;2
2877;18532;2
2878;26633;3
2879;5498;2
2880;3290;1
2881;28521;3
2882;48316;2
2883;36934;1
2884;40785;3
2885;40306;2
2886;6257;2
2887;32164;3
2888;38150;2
2889;16749;1
2890;13237;3
2891;17951;2
2892;17315;3
2893;39649;3
2894;18141;1
2895;14514;2
2896;25467;3
2897;29806;2
2898;45048;1
2899;24534;2
2900;31243;2
2901;21987;2
2902;12471;2
2903;6703;2
2904;5703;1
2905;5939;2
2906;29447;2
2907;43870;2
2908;34392;2
2909;14912;2
2910;14186;2
2911;45434;1
2912;47234;2
2913;44846;2
2914;17304;2
2915;6342;2
2916;11053;2
2917;18862;1
2918;21518;2
2919;38060;2
2920;49494;2
2921;21421;2
2922;11473;3
2923;19934;2
2924;33822;2
2925;33681;2
2926;38231;3
2927;24536;2
2928;35124;1
2929;14276;2
2930;30879;2
2931;12089;3
2932;10420;2
2933;7907;3
2934;14798;1
2935;30700;3
2936;10509;2
2937;23176;3
2938;8861;2
2939;39193;3
2940;12203;1
2941;36220;2
2942;42888;3
2943;17094;3
2944;31079;1
2945;26833;3
2946;23711;3
2947;10345;1
2948;41510;2
2949;12567;3
2950;4905;1
2951;21029;3
2952;22364;2
2953;28814;2
2954;22927;3
2955;15330;3
2956;6142;3
2957;31532;3
2958;33229;2
2959;40236;1
2960;25438;3
2961;42140;2
2962;11229;2
2963;24038;1
2964;26171;1
2965;14542;2
2966;26881;1
2967;16279;2
2968;25287;2
2969;33842;3
2970;29088;2
2971;31215;3
2972;40849;2
2973;18541;2
2974;40621;2
2975;28707;2
2976;22029;1
2977;34482;3
2978;11891;3
2979;46381;3
2980;33250;2
2981;28014;1
2982;8388;2
2983;1088;3
2984;45052;3
2985;36212;2
2986;4359;3
2987;6189;2
2988;24201;2
2989;1845;3
2990;17722;2
2991;24134;1
2992;47907;3
2993;6456;1
2994;1189;2
2995;46467;1
2996;49523;2
2997;19895;3
2998;39733;2
2999;21719;1
3000;22811;2
3001;23005;2
3002;12783;3
3003;7421;2
3004;46068;2
3005;33694;2
3006;13845;2
3007;42133;1
3008;6334;2
3009;28271;3
3010;16812;1
3011;47203;2
3012;20209;2
3013;6815;3
3014;37666;1
3015;27707;2
3016;30077;2
3017;5723;2
3018;36114;2
3019;47283;3
3020;34647;3
3021;26828;2
3022;8611;2
3023;26089;2
3024;2662;2
3025;11988;3
3026;49057;1
3027;7135;3
3028;22020;3
3029;15558;3
3030;48439;2
3031;24375;3
3032;22433;2
3033;29219;2
3034;8440;2
3035;31508;2
3036;22470;2
3037;8123;3
3038;25132;2
3039;16244;2
3040;44992;2
3041;30982;2
3042;33097;3
3043;9940;3
3044;14500;2
3045;48631;3
3046;19596;3
3047;35629;2
3048;12107;1
3049;17019;2
3050;24132;1
3051;10371;3
3052;44699;2
3053;11695;2
3054;36564;2
3055;18901;3
3056;4482;1
3057;7063;2
3058;37416;2
3059;32520;3
3060;9215;2
3061;43630;2
3062;4967;3
3063;7186;2
3064;42685;2
3065;26811;1
3066;17255;2
3067;2227;2
3068;42964;3
3069;21077;3
3070;38647;1
3071;21353;2
3072;25316;2
3073;48378;3
3074;20051;2
3075;40661;2
3076;8912;2
3077;17454;2
3078;4776;2
3079;1218;2
3080;37741;2
3081;30482;2
3082;2670;2
3083;2674;3
3084;39869;2
3085;4690;1
3086;47782;2
3087;15457;2
3088;45888;3
3089;41457;2
3090;48713;3
3091;10892;2
3092;44247;3
3093;28267;1
3094;1982;2
3095;19637;2
3096;18845;3
3097;42230;1
3098;25982;2
3099;5518;2
3100;6345;2
3101;2254;3
3102;29897;3
3103;13009;3
3104;33235;2
3105;40040;2
3106;1966;3
3107;5750;3
3108;29265;2
3109;21902;1
3110;17242;1
3111;7239;1
3112;26888;2
3113;38995;2
3114;5796;3
3115;9059;3
3116;1150;3
3117;15998;2
3118;42916;2
3119;48660;2
3120;3398;2
3121;45087;2
3122;39967;2
3123;8894;1
3124;24704;1
3125;41487;1
3126;39585;2
3127;8156;3
3128;3985;3
3129;3452;3
3130;24471;1
3131;11668;2
3132;12666;2
3133;24635;2
3134;31075;2
3135;22646;2
3136;1391;1
3137;6938;2
3138;31204;1
3139;24077;1
3140;21958;3
3141;4377;3
3142;24238;1
3143;27858;2
3144;2598;2
3145;6112;2
3146;13985;1
3147;18363;2
3148;7432;2
3149;41568;2
3150;22977;2
3151;28687;1
3152;1645;1
3153;21235;2
3154;8376;2
3155;9491;2
3156;15989;2
3157;10576;2
3158;49543;3
3159;35748;3
3160;48539;3
3161;32171;2
3162;5063;2
3163;17115;2
3164;42166;3
3165;36037;2
3166;8197;2
3167;32983;2
3168;36824;2
3169;36766;3
3170;22185;2
3171;36713;2
3172;30637;2
3173;13582;1
3174;39656;2
3175;38938;2
3176;42510;1
3177;14744;2
3178;37891;2
3179;43768;2
3180;38120;2
3181;36751;2
3182;19290;2
3183;4349;3
3184;33425;2
3185;19593;3
3186;6452;3
3187;7360;1
3188;11991;3
3189;14129;3
3190;35911;3
3191;13274;2
3192;15075;2
3193;23844;1
3194;14184;1
3195;20078;1
3196;41194;2
3197;27690;2
3198;10877;1
3199;47483;3
3200;49316;2
3201;13295;2
3202;36530;2
3203;3390;2
3204;35183;3
3205;38490;2
3206;47004;2
3207;37753;2
3208;45122;3
3209;29390;2
3210;46379;3
3211;25631;2
3212;6542;3
3213;27793;2
3214;27050;3
3215;50037;1
3216;31866;1
3217;27085;3
3218;47987;2
3219;32101;2
3220;24058;2
3221;2144;2
3222;2585;3
3223;48330;2
3224;26538;2
3225;23809;3
3226;14850;2
3227;44626;3
3228;12658;1
3229;50643;2
3230;18209;3
3231;24124;3
3232;13615;2
3233;12686;2
3234;46710;2
3235;35695;1
3236;46666;2
3237;33284;3
3238;49662;3
3239;46223;2
3240;47333;2
3241;19548;2
3242;4004;3
3243;36574;3
3244;44523;3
3245;16818;1
3246;45882;2
3247;44302;3
3248;11330;2
3249;5521;1
3250;18327;1
3251;23538;3
3252;24254;2
3253;19248;3
3254;8071;2
3255;16035;3
3256;3545;1
3257;24681;3
3258;1402;1
3259;9153;1
3260;18498;1
3261;50343;2
3262;23025;2
3263;30752;2
3264;5535;2
3265;21096;1
3266;19858;2
3267;8433;3
3268;13110;1
3269;8410;2
3270;4926;1
3271;43957;2
3272;37892;2
3273;23184;2
3274;14633;2
3275;32866;2
3276;9133;2
3277;19749;1
3278;3983;3
3279;17560;2
3280;9433;2
3281;4361;3
3282;14708;2
3283;23689;3
3284;35426;1
3285;17084;2
3286;28709;3
3287;42977;2
3288;14179;2
3289;1384;2
3290;26984;2
3291;26264;3
3292;49395;2
3293;27403;3
3294;1703;2
3295;6848;3
3296;30825;2
3297;21581;2
3298;28766;2
3299;48053;3
3300;33317;1
3301;38227;2
3302;50414;2
3303;29272;3
3304;25798;2
3305;19777;3
3306;45772;3
3307;35535;1
3308;27671;2
3309;39996;2
3310;47414;3
3311;19688;2
3312;15671;1
3313;32246;2
3314;20132;2
3315;47576;3
3316;17239;2
3317;26985;1
3318;15684;2
3319;9363;2
3320;29948;2
3321;26311;3
3322;45391;2
3323;44348;2
3324;34023;1
3325;30294;3
3326;47316;1
3327;37088;1
3328;22953;1
3329;23620;2
3330;5843;3
3331;46510;2
3332;3634;2
3333;37483;2
3334;28418;3
3335;18025;2
3336;1767;2
3337;7045;1
3338;23909;2
3339;36522;3
3340;39034;2
3341;31090;3
3342;22901;3
3343;6527;2
3344;42104;1
3345;8952;2
3346;9714;2
3347;28541;2
3348;13754;1
3349;25672;1
3350;50468;2
3351;37944;3
3352;41045;3
3353;42404;2
3354;50902;3
3355;17344;2
3356;40447;3
3357;40326;1
3358;49432;3
3359;20553;2
3360;21643;2
3361;6680;2
3362;24590;2
3363;48041;3
3364;50269;2
3365;23351;3
3366;11167;2
3367;2956;3
3368;8421;1
3369;19553;2
3370;38054;2
3371;12155;2
3372;49593;1
3373;18502;2
3374;1311;2
3375;22835;1
3376;9876;3
3377;15735;2
3378;3998;1
3379;12115;3
3380;22744;2
3381;41272;2
3382;49804;3
3383;10132;2
3384;48690;2
3385;4501;2
3386;40647;3
3387;3562;2
3388;32688;2
3389;14345;1
3390;44503;1
3391;41546;2
3392;21800;3
3393;8892;3
3394;49628;2
3395;48681;1
3396;48108;2
3397;8023;1
3398;7829;2
3399;45152;1
3400;14310;2
3401;13172;2
3402;18615;3
3403;19131;2
3404;17116;2
3405;38205;1
3406;36909;2
3407;16109;2
3408;6691;2
3409;38618;2
3410;35067;2
3411;16194;1
3412;18152;2
3413;41025;1
3414;34850;2
3415;46757;2
3416;36182;2
3417;28227;2
3418;41534;1
3419;34827;3
3420;14609;1
3421;11903;2
3422;6914;2
3423;29066;3
3424;7066;2
3425;48473;2
3426;6922;2
3427;43834;1
3428;28532;2
3429;9320;2
3430;24287;2
3431;25125;2
3432;4860;2
3433;21418;2
3434;23836;2
3435;23177;2
3436;28458;1
3437;41058;1
3438;45386;3
3439;44382;3
3440;27513;3
3441;40481;2
3442;25174;2
3443;11971;2
3444;9887;2
3445;20155;3
3446;3779;3
3447;13822;2
3448;50062;3
3449;26555;3
3450;35440;1
3451;28601;3
3452;40418;2
3453;9537;2
3454;1404;2
3455;5140;2
3456;25709;2
3457;44118;3
3458;26566;3
3459;22943;2
3460;10746;2
3461;1971;2
3462;29672;1
3463;44758;2
3464;30064;2
3465;6565;2
3466;48710;2
3467;24693;2
3468;43451;2
3469;8566;2
3470;19327;2
3471;15490;2
3472;27037;2
3473;6945;1
3474;41155;2
3475;9904;3
3476;13485;2
3477;49925;3
3478;36731;1
3479;49845;2
3480;50162;3
3481;25271;2
3482;22231;2
3483;21815;2
3484;31750;1
3485;33790;3
3486;19629;3
3487;21824;3
3488;31191;2
3489;30968;2
3490;40712;2
3491;21037;1
3492;5885;3
3493;13562;3
3494;46749;3
3495;28580;3
3496;4146;2
3497;25659;2
3498;14166;3
3499;46916;2
3500;32270;1
3501;31636;2
3502;43269;3
3503;20405;3
3504;10962;2
3505;48868;3
3506;43383;3
3507;26124;2
3508;50711;2
3509;23700;2
3510;47998;2
3511;31465;3
3512;15758;2
3513;27498;2
3514;30992;3
3515;17347;2
3516;23932;2
3517;18693;2
3518;43179;2
3519;23311;1
3520;1983;2
3521;40508;2
3522;20024;3
3523;48351;2
3524;29138;2
3525;21451;3
3526;1191;3
3527;49592;3
3528;45881;3
3529;30018;2
3530;16253;3
3531;13796;3
3532;25495;3
3533;2733;3
3534;9048;2
3535;43059;2
3536;34619;2
3537;43606;3
3538;24125;1
3539;41363;1
3540;24430;3
3541;42596;1
3542;29811;2
3543;38874;3
3544;12771;2
3545;18692;2
3546;45533;2
3547;37990;2
3548;42934;3
3549;35747;2
3550;15981;1
3551;28548;3
3552;22066;2
3553;50480;2
3554;10026;2
3555;36250;2
3556;18461;1
3557;3064;3
3558;11667;2
3559;15262;2
3560;25800;2
3561;49917;2
3562;44792;3
3563;13949;2
3564;12650;3
3565;15276;1
3566;17922;2
3567;6124;2
3568;41231;3
3569;31726;2
3570;12315;3
3571;46066;2
3572;48738;3
3573;2110;2
3574;23506;3
3575;25678;2
3576;37261;3
3577;10404;2
3578;16547;3
3579;15956;1
3580;33349;2
3581;37786;3
3582;5785;3
3583;33853;2
3584;32072;2
3585;43373;3
3586;44787;1
3587;39107;3
3588;32680;3
3589;17400;2
3590;49738;1
3591;25433;2
3592;44393;2
3593;43244;2
3594;41639;2
3595;8003;2
3596;24955;2
3597;27959;3
3598;6835;1
3599;10532;2
3600;48208;2
3601;14534;2
3602;26521;3
3603;11233;2
3604;13494;2
3605;18325;2
3606;15396;2
3607;12700;1
3608;31544;2
3609;17193;2
3610;5525;2
3611;31736;2
3612;18791;3
3613;19691;2
3614;5092;3
3615;44941;2
3616;6953;2
3617;23567;3
3618;44554;1
3619;27002;3
